MR Padj NES Cancer Median_INV_High Median_INV_Low
HOXD9 3.07238501489398e-05 2.48522137014826 LUAD 0.0345308531162909 -0.0540467847337685
WNT2 3.07238501489398e-05 2.67381003206481 LUAD 0.0621815946297534 -0.040167000057269
RFX8 3.07238501489398e-05 2.38846934406121 LUAD 0.0431646023293611 -0.0546409268413469
LMCD1 3.07238501489398e-05 2.49912860907711 LUAD 0.0666192717664246 -0.0515874756601931
IL11 3.07238501489398e-05 2.47494814548546 LUAD 0.0316991748517286 -0.0686165449783195
PTGIS 3.07238501489398e-05 2.26686745521653 LUAD 0.0571941019663953 -0.026738702216976
SPP1 3.07238501489398e-05 2.3359469203244 LUAD 0.0488333305293851 -0.06569425993506
BHLHE22 3.07238501489398e-05 2.28275086750995 LUAD 0.0857823749598145 -0.0196314174635384
IGF2 3.07238501489398e-05 2.48288425130526 LUAD 0.0511371458706904 -0.0151756129320949
DLX5 3.07238501489398e-05 2.41469075591026 LUAD 0.0372541288751924 -0.0694925058270843
ROR2 3.07238501489398e-05 2.53392385330768 LUAD 0.0394191757985492 -0.0406927979365603
HOXD10 3.07238501489398e-05 2.10215407709629 LUAD 0.0815260529935576 -0.0572080939669348
TGFB3 3.07238501489398e-05 2.45626971125752 LUAD 0.0877269216908769 -0.0583681253652243
MAGEL2 3.14308318764034e-05 2.21184161072173 LUAD 0.0848446456984825 -0.0472906273825972
PIDD1 3.28223905322388e-05 -2.1701275499466 LUAD -0.0463677986519587 0.0262732697806582
ERBB4 3.28223905322388e-05 -2.45617603886362 LUAD -0.0273753728421391 0.059499829726144
IRX1 3.28223905322388e-05 -2.48649539094675 LUAD 0.0148569895179835 0.0328204652408373
SOX14 3.28223905322388e-05 -2.34922055916666 LUAD -0.04008124115559 0.0494298812265452
TMEM100 3.28223905322388e-05 -2.58616335621715 LUAD 0.00518419189929334 0.0224174502862146
ZNF589 3.28223905322388e-05 -2.21577213256453 LUAD -0.0103966098935259 0.0289588073268037
MYBL1 3.28223905322388e-05 -2.07632843939139 LUAD 0.00495020320805006 -0.0371320005995618
ZNF83 3.28223905322388e-05 -2.0905292946353 LUAD 0.00543886268198195 0.0270706322695898
GDF9 3.28223905322388e-05 -2.31002178137991 LUAD -0.0438525136705992 0.0130323246303969
LRP2 3.28223905322388e-05 -2.49998761322324 LUAD -0.0545666967015287 0.0922844857537161
ZBTB7C 3.28223905322388e-05 -2.09667473922629 LUAD -0.0253553270246 0.0761658966327022
ZNF23 3.28223905322388e-05 -2.23613881265283 LUAD -0.0285779741149127 0.0379722966763525
CDK11A 3.28223905322388e-05 -2.18250086091186 LUAD -0.0244701925631842 0.0213766224205635
L3MBTL1 3.28223905322388e-05 -2.39147546819007 LUAD -0.0486655422272998 0.0398346835815735
SOSTDC1 3.28223905322388e-05 -2.62420180596267 LUAD -0.0352553419557448 0.0534814580804401
ORC1 3.28223905322388e-05 1.77021595613201 LUAD 0.00305456719525521 -0.0494889900722879
CDC45 3.28223905322388e-05 1.85401869203184 LUAD -0.00297858578923856 -0.0678471793893488
CD36 3.28223905322388e-05 -2.49861301475551 LUAD 0.0285562762659335 0.0328203875957257
RXRG 3.28223905322388e-05 -2.89995439267752 LUAD -0.0157901017645968 0.061631306305684
LPIN3 3.28223905322388e-05 -2.13811796052624 LUAD -0.0410848577489238 0.0466039402419839
AGTR2 3.28223905322388e-05 -3.02808395489294 LUAD 0.000760074895671514 0.0293678533145386
DACH1 3.28223905322388e-05 -2.2312008460342 LUAD -0.00263678625735898 0.03802211822576
MDFIC 3.28223905322388e-05 1.82237169055135 LUAD 0.0852073090222988 -0.034734501860855
RBPMS 3.28223905322388e-05 -2.25561117208051 LUAD -0.0320230617888076 0.0438395008063909
GLI4 3.28223905322388e-05 -2.1568542517703 LUAD -0.0344577073219141 0.0172637303153725
TRAK1 3.28223905322388e-05 -2.1021590997841 LUAD -0.0195867891662119 0.0534484558038436
ASF1B 3.28223905322388e-05 1.83511039672344 LUAD 0.00660025500267431 -0.0557200715888291
HAS3 3.28223905322388e-05 -2.27518573863196 LUAD -0.0219388854497078 0.0622392398820184
ZGLP1 3.28223905322388e-05 -2.01704892974267 LUAD -0.0178940975118413 0.002972758801265
GDF15 3.28223905322388e-05 -2.14686766655995 LUAD -0.012417712165176 0.0759761385487367
ZNF785 3.28223905322388e-05 -2.15127236801119 LUAD -0.0435401372546867 0.025745225942494
GDF10 3.28223905322388e-05 -2.74427459504068 LUAD -0.0140727456286549 0.0642715211073791
NOSTRIN 3.28223905322388e-05 -1.98895674880162 LUAD -0.0465398591423371 0.0672355959537252
HDAC10 3.28223905322388e-05 -2.28159835760297 LUAD -0.0230062924164806 0.0314667931384645
TFCP2L1 3.28223905322388e-05 -1.95449862786011 LUAD -0.0424729036083643 0.0510675701579853
ZNF19 3.28223905322388e-05 -2.06641487088624 LUAD -0.0643899995650154 0.0555847946593804
ZNF354B 3.28223905322388e-05 -2.13941738556541 LUAD -0.0491469627979338 0.0449702039881213
IRF1 3.28223905322388e-05 1.91217137764606 LUAD 0.0154149961000032 -0.029773514894572
MED18 3.28223905322388e-05 -1.92050663852823 LUAD -0.0333994873611615 0.028044040549275
EGLN3 3.28223905322388e-05 1.90638318238671 LUAD 0.0395605265654452 -0.0856486403797698
GTF2H4 3.28223905322388e-05 -2.06275081753867 LUAD -0.0535838232639687 0.0123708770254567
CITED2 3.28223905322388e-05 -1.93790991467161 LUAD -0.0069676084886403 0.0569418665532972
ZNF224 3.28223905322388e-05 -2.38726710744989 LUAD -0.0293334063508077 0.0411549348218008
AFF3 3.28223905322388e-05 -2.61385310138677 LUAD -0.0173700029775372 0.0700503084431774
IRX2 3.28223905322388e-05 -2.34753594059984 LUAD -0.0284677079923635 0.0645056169196536
SLC39A5 3.28223905322388e-05 -2.49543270414037 LUAD -0.0675956895338887 0.0223966775288446
ZRANB2 3.28223905322388e-05 -2.24607892114383 LUAD -0.056234479757384 0.0608584586885861
CAMK1 3.28223905322388e-05 1.92804478726468 LUAD 0.025723846895172 0.00650948534155959
MECOM 3.28223905322388e-05 -2.19715186403494 LUAD -0.0393216776447315 0.072765291723521
TARBP1 3.28223905322388e-05 -2.3016486958055 LUAD -0.0405261543422189 0.0337071553309855
CLU 3.28223905322388e-05 -2.2662828442984 LUAD -0.0211831651274604 0.0724545234022475
EZH1 3.28223905322388e-05 -1.92467102277731 LUAD -0.0524411539425811 0.0761971804710404
SAP25 3.28223905322388e-05 -2.62412303194599 LUAD -0.0383478715749737 0.0300419241500555
CALCOCO1 3.28223905322388e-05 -2.01353669071017 LUAD -0.0434923897999023 0.0750622519032563
ATOH8 3.28223905322388e-05 -2.17354497603446 LUAD -0.0274147186206233 0.0540492683596441
STK36 3.28223905322388e-05 -2.47681419888304 LUAD -0.030319896047769 0.0357033058267101
FOXJ1 3.28223905322388e-05 -2.45751548883126 LUAD -0.023866851512739 0.0366791477941478
PRDM16 3.28223905322388e-05 -2.37520979066524 LUAD -0.0190240254715603 0.0724692883812426
CAT 3.28223905322388e-05 -2.69974719881817 LUAD -0.0100270754441985 0.067331616538024
HNF1A 3.28223905322388e-05 -2.79781616667432 LUAD -0.061609952832711 0.0417022743719344
MAPK10 3.28223905322388e-05 -2.26082238779309 LUAD -0.00692284569303169 0.0630241550815331
ZNF337 3.28223905322388e-05 -2.48138371463915 LUAD -0.0262087570181272 0.0244848161583683
RFX2 3.28223905322388e-05 -2.45398668232364 LUAD -0.0186867150255166 0.0483372800648079
GATA6 3.28223905322388e-05 -2.18454595407036 LUAD 0.00630171121317777 0.0343707484034349
RPS14 3.28223905322388e-05 -1.98094536793329 LUAD -0.0116973841599551 0.0236614837098579
CHRDL1 3.28223905322388e-05 -2.36954172593992 LUAD 0.0139228185631913 0.0483378648430941
MTERF2 3.28223905322388e-05 -2.00472776596607 LUAD -0.0738814320680936 0.0452885277035383
ZNF852 3.28223905322388e-05 -2.15460677292486 LUAD -0.0390611088462178 0.0377517464895326
CREB3L1 3.28223905322388e-05 -2.22301396590048 LUAD -0.000462723609795976 0.0239489194565742
ARGLU1 3.28223905322388e-05 -2.35240207128893 LUAD -0.00816987577696293 0.0410655450830296
IRF9 3.28223905322388e-05 -1.95389318738724 LUAD -0.0305538762972897 0.0174631356343448
IRX3 3.28223905322388e-05 -1.94906794942186 LUAD -0.0286183244303842 0.057232358513856
GTF2IRD2 3.28223905322388e-05 -2.13716865570772 LUAD -0.0298024580311907 0.0540877268695569
PDGFB 3.28223905322388e-05 2.03507658238967 LUAD 0.0411001050385889 -0.0574946727408524
FHL5 3.28223905322388e-05 -2.54734933998551 LUAD -0.00732100298109521 0.0362130155624791
TAF1C 3.28223905322388e-05 -2.5234381713974 LUAD -0.0282801159937592 0.0376296424930944
NEDD4L 3.28223905322388e-05 -1.83840978641745 LUAD -0.0580997814163463 0.0733426341476324
PAXBP1 3.28223905322388e-05 -2.3014227486862 LUAD -0.0484798050810902 0.0418792344055937
MYRF 3.28223905322388e-05 -2.30117851330671 LUAD -0.00551461910683983 0.0129859721613945
TOX3 3.28223905322388e-05 -1.94847028553652 LUAD -0.0212424928039858 0.0310330257411582
CEBPA 3.28223905322388e-05 -1.83633205945253 LUAD -0.00524327288997993 0.0400207947676496
TRIM52 3.28223905322388e-05 -2.59588006961433 LUAD -0.0408363120846459 0.0643734187820094
NR2C2 3.28223905322388e-05 -2.4269624593533 LUAD -0.0276566798627797 0.0413181573028789
PNN 3.28223905322388e-05 -1.90696092204695 LUAD -0.0236115884701574 -0.00119130313910022
MYSM1 3.28223905322388e-05 -2.10666624153527 LUAD -0.008960593189872 0.0234966606555864
EDNRB 3.28223905322388e-05 -2.86279068266592 LUAD -0.00720694582558708 0.0390179804163616
SS18L1 3.28223905322388e-05 -2.37266520212551 LUAD -0.0399506278676634 0.00985133510990526
TAF1D 3.28223905322388e-05 -2.02108615388135 LUAD -0.0197389011677154 -0.00802309238368257
IHH 3.28223905322388e-05 -2.83440447729448 LUAD -0.0214212540447379 0.0488869882715738
KAT2A 3.28223905322388e-05 -2.19996016883617 LUAD -0.0512798558370546 0.00902444170506969
KLF5 3.28223905322388e-05 -1.92528577002182 LUAD -0.0480710069346976 0.0534007736616728
AGER 3.28223905322388e-05 -3.34130320479847 LUAD -0.0375776785852077 0.0651879834459172
FANK1 3.28223905322388e-05 -2.17320223633132 LUAD -0.0506537730513286 0.0724456542442736
CENPT 3.28223905322388e-05 -2.01068615650506 LUAD -0.0228785023270303 0.00972876149360478
NR0B2 3.28223905322388e-05 -2.35631784634728 LUAD -0.0257602240251902 0.0768661937491904
HNF4A 3.28223905322388e-05 -2.42771123593152 LUAD -0.0417389946027647 0.0280895141117826
PLA2G1B 3.28223905322388e-05 -3.16997178075465 LUAD -0.0352782687919218 0.0851992858375754
ANXA4 3.28223905322388e-05 -2.26689292621741 LUAD -0.0193987347937017 0.0399360760045225
BTAF1 3.28223905322388e-05 -1.98584419222569 LUAD -0.0322569406310981 0.0464170455027835
SCGB1A1 3.28223905322388e-05 -2.98463966909407 LUAD 0.0119958264713991 0.0354686803254365
PIR 3.28223905322388e-05 -1.79576767181955 LUAD -0.0506384011796556 0.00234449615223079
TCF21 3.28223905322388e-05 -2.5924372576005 LUAD 0.00182261263824796 0.0516344563329872
RFX3 3.28223905322388e-05 -2.0309779117049 LUAD -0.0305870788505067 0.0394757233160205
GPS2 3.28223905322388e-05 -2.64760371141987 LUAD -0.055308608932035 0.0214480527577606
CRY2 3.28223905322388e-05 -1.85617637439447 LUAD -0.0203958553020351 0.0798541546795587
ZNF276 3.28223905322388e-05 -2.4954763677678 LUAD -0.0365359926008779 0.0549061619797467
PRMT8 3.28223905322388e-05 -1.97530660149964 LUAD -0.02445716116888 0.0689008535735795
MAK 3.28223905322388e-05 -2.59578107963146 LUAD -0.0329717686489293 0.0476925200326863
IL33 3.28223905322388e-05 -2.78252724651974 LUAD -0.0118623837010094 0.0336781175104995
ZBTB18 3.28223905322388e-05 -1.77684858653856 LUAD -0.0182049054242916 0.0556986245834883
KIT 3.28223905322388e-05 -1.99316953560795 LUAD -0.0248006631201434 0.0337176146962024
MED11 3.28223905322388e-05 -2.04694136761156 LUAD -0.0326983836157627 0.0126635798452357
ERN2 3.28223905322388e-05 -2.35844591631403 LUAD -0.034047503514755 0.0502553861676307
FBP1 3.28223905322388e-05 -1.79151553851983 LUAD -0.00234486022481755 0.0433035054873369
CRYM 3.28223905322388e-05 -2.45626780434166 LUAD -0.0343891730816417 0.0623054241668241
TSSK4 3.28223905322388e-05 -2.39657805376552 LUAD -0.0153414613131843 0.0258446844581793
DYDC1 3.28223905322388e-05 -2.84124070164905 LUAD -0.0150081913355824 0.0430044283636217
MZF1 3.28223905322388e-05 -2.7394097595612 LUAD -0.0388093560338257 0.0608737808634333
IFT57 3.28223905322388e-05 -2.05969511438133 LUAD 0.00260428666036097 0.0346862302140321
CCNL1 3.28223905322388e-05 -2.49875561694973 LUAD -0.0213587070421412 0.0258153525858866
ZNF169 3.28223905322388e-05 -2.3949264991461 LUAD -0.0445899265317241 0.0308218654407986
FOXA3 3.28223905322388e-05 -2.19326859872174 LUAD -0.0377353977844511 0.0168783312572541
RBM39 3.28223905322388e-05 -2.55712898925041 LUAD -0.0281504927245939 0.0402008513670222
CAPN3 3.28223905322388e-05 -2.31119981386126 LUAD -0.0353670812246076 0.0659435201943734
CARF 3.28223905322388e-05 -1.98351680236231 LUAD -0.0538024155686896 0.0680548106446227
APBB3 3.28223905322388e-05 -2.65087510489203 LUAD -0.0410471628163427 0.044389158088693
DDX17 3.28223905322388e-05 -2.45110165030203 LUAD -0.0432723272217244 0.0654073061174296
PCBD1 3.28223905322388e-05 -1.92741850959905 LUAD -0.0422636526631606 0.0268303562789382
NFIX 3.28223905322388e-05 -1.7999022420295 LUAD -0.00252656700444531 0.0470806258836016
NR3C2 3.28223905322388e-05 -1.93101834752013 LUAD -0.00688341127445077 0.0569598511767518
ZNF789 3.28223905322388e-05 -2.17868926476545 LUAD -0.0395299703731841 0.000408060000570444
STK16 3.28223905322388e-05 -1.76592612374397 LUAD -0.0172497644355294 0.0181156484754923
CCNL2 3.28223905322388e-05 -2.68892508763237 LUAD -0.0285115523870823 0.0363830304449991
OGT 3.28223905322388e-05 -2.35158657794975 LUAD -0.0377838846524038 0.0440908979490972
CHP1 3.28223905322388e-05 -1.86501495076482 LUAD -0.0449264366985623 0.0718282691842612
ZBTB37 3.28223905322388e-05 -2.10133711766809 LUAD -0.0326107430575028 0.0443764823756716
HNF1B 3.28223905322388e-05 -2.47090734443159 LUAD -0.0279679536550007 0.074077489600218
DMTF1 3.28223905322388e-05 -2.45728536627245 LUAD -0.0308614998485113 0.0230377923509513
HSF4 3.28223905322388e-05 -2.98565643133472 LUAD -0.0479692191461689 0.0347292761006046
LHX4 3.28223905322388e-05 -2.66007739149307 LUAD -0.0377900019038344 0.0346122352637323
PABPC1L 3.28223905322388e-05 -2.72038094617758 LUAD -0.0321313910517878 0.0268549518480839
DYDC2 3.28223905322388e-05 -2.81951362206022 LUAD -0.0300432241511754 0.0399190718186965
MDM4 3.28223905322388e-05 -2.38889428797402 LUAD -0.0416043029624809 0.0496273523439235
LMO3 3.28223905322388e-05 -2.13694625745245 LUAD -0.0200028109500817 0.0666003350948128
ZNF692 3.28223905322388e-05 -2.70157583870884 LUAD -0.0434456084337076 0.0193551440068341
SPAG8 3.28223905322388e-05 -3.00810578193121 LUAD -0.011351843780838 0.0629367046880266
PLA2G10 3.28223905322388e-05 -2.59896625643066 LUAD -0.0328230370596366 0.0807576898612569
CDK5RAP3 3.28223905322388e-05 -2.54696155528267 LUAD -0.0395792029649769 0.0300334829369485
EFCAB6 3.28223905322388e-05 -2.89074734377121 LUAD -0.0187142621796438 0.0699939884300417
ITGA3 3.28223905322388e-05 1.75689295404507 LUAD 0.054622163309791 0.00183456351378471
TESC 3.28223905322388e-05 -2.20229931116832 LUAD -0.0459461044832286 0.0503027844638154
AURKB 3.28223905322388e-05 1.74873492011019 LUAD 0.00405951943231005 -0.0667653103434519
DDX39B 3.28223905322388e-05 -2.89869876394867 LUAD -0.0383302003073221 0.0448772884933719
HLF 3.34836285138548e-05 -2.62613992883188 LUAD 0.011153530239324 0.0362983787081841
HOPX 3.36038311493448e-05 -2.15597971624135 LUAD -0.0298627326862791 0.064662719010198
CHD2 3.3748816003135e-05 -2.22953975788639 LUAD -0.0317480223620933 0.0675426174678777
STAT1 3.6161697406175e-05 1.88862415362727 LUAD 0.0305438878409421 -0.0396575906335442
DNTTIP1 3.70726249344435e-05 1.9270827275793 LUAD 0.0439048538905582 -0.0361861650499966
MEF2B 3.96673805176744e-05 2.03794786495235 LUAD 0.00795935561148932 -0.0257020406504508
ZBTB16 4.0643773493295e-05 -2.05023643164612 LUAD -0.00327626202181696 0.0530773658796319
PRRX2 4.06587075573937e-05 2.0627744396693 LUAD 0.0515007186340333 -0.0360295994906811
ZNF707 4.20289023038423e-05 -1.988220276997 LUAD 0.0128813270075745 -0.0314768989759042
ABHD14B 4.20289023038423e-05 -2.03746831043738 LUAD -0.0226297506028656 0.0493978444062157
NR4A2 4.23702993018236e-05 -2.02915512544422 LUAD -0.0708979129539225 0.0778696539128148
FZD1 4.23702993018236e-05 2.0460048444589 LUAD 0.0227767740684128 0.0230646339747117
ACVR1 4.26104813926234e-05 2.04137241935263 LUAD 0.0750115412357135 -0.0163200034408988
EHF 4.53464307738307e-05 -1.90369126148121 LUAD 0.00655003360189294 0.0457562393126789
TFAP2A 4.5433790093999e-05 1.86852757753642 LUAD 0.0247634488248292 -0.0577000688328178
RPS3 4.66838647154551e-05 -1.9372992380525 LUAD -0.0203184202447344 -0.000634898381077265
ZFPM1 4.85455685278782e-05 -1.82872056411205 LUAD -0.0370260172408592 0.0454045742164709
IRX6 5.12773169720267e-05 -2.08260709361909 LUAD 0.0108813833626077 0.018617076318385
CGB8 5.12773169720267e-05 2.0537760299389 LUAD 0.0872852768351535 -0.0339628779214854
RORC 5.24547540828675e-05 -1.74413274401082 LUAD -0.0505371165514988 0.0639701930893983
N4BP2L2 5.47410562109239e-05 -1.70556675691908 LUAD -0.0497167516213904 0.0894911436043572
TFAP2D 7.21398669284841e-05 1.94447384410473 LUAD 0.0302203695286935 -0.00329819666803294
ACOD1 7.6153675756322e-05 2.03600094995686 LUAD 0.0423848923654525 -0.0635539659935069
NRL 8.09739658293168e-05 -1.96474092717861 LUAD -0.02346198972945 -0.00296015262567767
DNMT1 8.45014842806956e-05 -1.68081719074599 LUAD 0.032465103344779 -0.036824769616128
FOXA2 8.5754876455773e-05 -1.86141858696717 LUAD -0.0379584720916513 0.0732263077615961
FBXL15 8.68569096997241e-05 -1.85476641982885 LUAD -0.0153870857172985 0.0413750133706506
NR1H4 9.6573303892113e-05 -2.02505087459142 LUAD -0.0684188524369508 0.0676529890942125
IL1RAP 9.7923287192461e-05 1.81790325284928 LUAD 0.0533950359493505 -0.0415144208969895
ZNF621 0.000107963255492262 -2.02458470506076 LUAD -0.0114289399569784 0.0271005453763152
ERG 0.000116017170179722 1.78310548472888 LUAD 0.00876404796669898 0.0263229529524037
ETS1 0.000122316103070505 1.74094501263891 LUAD 0.0482684379902817 -0.0237723332991193
FHL2 0.000128257766170436 1.94453264282939 LUAD 0.0677066619120791 -0.0531083252852704
NKX2-1 0.000139833143858622 -1.53446271315468 LUAD -0.0298111888254002 0.052921693553073
PML 0.000142643347085858 1.74108432390513 LUAD 0.0422025868909568 -0.0153066647313543
SHOX2 0.000149234548154918 1.94555960886446 LUAD 0.00662972964841243 -0.0418069472931203
GPC3 0.000151840310403119 -1.8218648539688 LUAD -0.0170340420342785 0.0357096871889162
LTF 0.000161178989344388 -2.00776505251228 LUAD -0.00182997097032613 0.014595957433794
HIF1A 0.000168549300519973 1.81318457770483 LUAD 0.0526046095760811 -0.0478496134873092
INPP5K 0.000171983371588244 -1.88383692026328 LUAD -0.0144499521457975 0.0501670328710315
TCEA3 0.000191617514955481 -1.63085314151039 LUAD -0.0203818979739078 0.0534705044363696
BMP5 0.000203159426347587 -1.92086742025161 LUAD 0.00946662294508654 0.0237088399597654
AIM2 0.000205397943021267 1.72222497162715 LUAD 0.0597787912916844 -0.0482635493402008
ZNF514 0.000235219748155625 -2.02731887747196 LUAD -0.0421933821251565 0.0442449078553519
DAB2 0.000236303356223729 1.86377664300165 LUAD 0.0382994167378877 0.00854240733225717
SARNP 0.00023707546950809 -1.74061813979268 LUAD -0.0219150223696801 -0.0134339436695031
MYBL2 0.000242021170702889 1.61656043787313 LUAD 0.00362127183040461 -0.058322704822403
LOXL3 0.000250274688733691 1.66150804298426 LUAD 0.0517141840354959 -0.0445189248960518
CBX7 0.000282834719340777 -1.6531792553874 LUAD 0.00428866702327888 0.0439680447205799
SNAPC5 0.000288729036222241 -1.69309311660046 LUAD -0.0387182120817905 0.00721544116177349
CD80 0.000298987089092885 1.85985734037897 LUAD 0.0792831101509927 -0.0415009692276981
GATAD1 0.000331720816843822 -1.78372781564519 LUAD -0.0266409478812222 0.0428381388460262
RPS27A 0.000335447029881296 -1.78024631669582 LUAD -0.00408371447799776 -0.00642788135804747
TNFSF11 0.000354575019560577 1.92476227685319 LUAD 0.0575104714484266 -0.0497649529063092
ZNF862 0.000372080122035952 -1.76888718273535 LUAD -0.016074483083741 0.0363183083028311
TICAM1 0.00044050388048271 1.61910180898576 LUAD 0.0325561485038285 -0.0297396994691691
TCEAL2 0.000462656877825486 -1.95853036088156 LUAD -0.0365016251613513 0.0807740711645
F2R 0.000468254262637751 1.94490953585905 LUAD 0.0369867105880064 0.0116528444238074
ZNF44 0.000481450538382245 -1.94705804270064 LUAD -0.0460752472344443 0.0625652770136704
PPP1R12A 0.00049392124561413 -1.66970551759985 LUAD 0.046805851589491 -0.0508337739610054
RGCC 0.000515904964874891 -1.96732698249535 LUAD 0.0361965659973707 0.0437695079216718
MUC1 0.000549893177286218 -1.55647923135503 LUAD -0.0361445189075962 0.0667674768279227
ZIC2 0.000574520330498036 1.90209789477455 LUAD 0.0368717163366866 -0.0217255874882229
DAPK3 0.000602446063748675 1.94304393940077 LUAD 0.0195153962114463 -0.0192123400921719
NFKBID 0.000602956443424857 -1.78403994294348 LUAD 2.4997364850787e-05 0.00924821134260835
ZNF700 0.00066326119400911 -1.79666958314564 LUAD -0.0296992986289999 0.0371828301050566
HEXIM2 0.000667296387122178 -1.81468692765041 LUAD -0.0278853530098608 0.000940282742114066
SOX18 0.00070517059892221 1.77544457447049 LUAD 0.0252153305920512 -0.00142937381469453
IRX5 0.000706157158862672 -1.53636847851421 LUAD -0.0415485789147568 0.0534426985909136
RHOG 0.000757295269761829 1.67692422609784 LUAD 0.0392299013662493 -0.0257348513033995
ZNF33B 0.000775354609053069 -1.95025616243366 LUAD -0.0471233667851718 0.0826720552242085
PSMD2 0.000802386538281572 1.72836450381067 LUAD 0.0495837137513774 -0.0727992727176869
ZNF76 0.000919183996605496 -1.70498837081281 LUAD -0.0672039328706555 0.0438192046398029
TCIM 0.000919183996605496 -1.70574448115312 LUAD -0.0417633116784217 0.0474346934366884
APLN 0.000928365733168806 1.84977868577594 LUAD 0.0374586012604589 -0.0241806721950665
ARID5A 0.000941154062082793 1.65351591710765 LUAD 0.0510447275528473 -0.0304190965887396
RUNX1 0.000985024681674624 1.72511812580158 LUAD 0.0212022790143741 0.0257129538878886
HTATIP2 0.000985968608047475 -1.59010133938831 LUAD -0.0120963961381523 -0.03422182018819
RXRB 0.000996602946448394 -1.81544123136151 LUAD -0.0798097638229221 0.0620287078075922
TRPV1 0.00101064886761107 -1.87397069064074 LUAD -0.0639375401243579 0.0491401645122058
LHX1 0.00101305455872238 1.89936876391751 LUAD 0.0464069384115912 -0.0788028489783261
ZNF782 0.00101305455872238 -1.69682535983164 LUAD -0.0460009009543205 0.0357303369709124
ZNF587 0.00101305455872238 -1.87377059584028 LUAD -0.0343555565586094 0.0281702964292155
RECQL5 0.00103631636066778 -1.64959541499331 LUAD -0.0341707016176604 0.00527690467815665
GFI1 0.00107709022916329 1.64649579583421 LUAD 0.0391422025298152 -0.0455263577809284
THOC1 0.00107993088279664 -1.75906045052423 LUAD -0.000239866608881291 -0.0180563380462077
FAM200B 0.00111201625888902 -1.78715818330644 LUAD -0.030885187376483 0.0147790285272626
IGF1 0.00112375451182141 1.8994939782557 LUAD 0.122277556775417 -0.0743717648900791
FOXL1 0.00125938587596942 1.62029468414393 LUAD 0.0319509257878471 0.00957196050151229
NOTCH3 0.00125938587596942 1.90120778335107 LUAD 0.0264334848516998 -0.0128328516433728
ARNTL2 0.00126831272999931 1.54728284971871 LUAD 0.0279130030568804 -0.0476793985058097
YBX2 0.0013341710451886 1.74313499993662 LUAD 0.0083220066604102 -0.0543847963461901
RHOH 0.00134826639675668 1.71868537332674 LUAD 0.0388276848512856 -0.0197493697079217
THRB 0.00134826639675668 -1.75581561152715 LUAD -0.0110914686888106 0.070190779605257
ZNF774 0.00147773056815662 -1.91475177024938 LUAD -0.0515469464723271 0.0477858712320533
ATP8B1 0.00147773056815662 -1.59724911618491 LUAD -0.0440721269342666 0.0275375385630197
RORB 0.0015284630654605 -1.91871996027029 LUAD -0.00141600685925744 0.0556467450148115
GTF2F2 0.00156846798626822 -1.79090673114527 LUAD -0.032366241295827 0.000835399742141795
EYA2 0.00157373120157677 1.59605281659691 LUAD 0.0480925621718627 -0.0328773595548158
DDX5 0.00161216400030495 -1.86406644419346 LUAD -0.0082364304462454 0.0187987049482961
HES2 0.0016974344184696 1.88824787226249 LUAD 0.0371501015527977 -0.0406524444372759
ZNF440 0.00178519675027813 -1.89367362549269 LUAD -0.0051303195766276 0.0325284188164421
KHDRBS2 0.00181947009610185 -1.84714356084027 LUAD -0.0450627908704199 0.0638037778232554
MED9 0.00183817172572683 -1.81750397001861 LUAD -0.0487612048861419 0.0469734343794717
GLI2 0.00192891807462145 1.88392698652378 LUAD 0.0591028770020024 -0.0462044530357905
CCND3 0.00196897055009069 -1.74812495127405 LUAD -0.0150114967961174 0.0548450991071093
CBX3 0.00199163125907138 1.72712829993764 LUAD 0.0107027802287292 -0.0487424099203898
HLX 0.00207076625398815 1.87865182117887 LUAD 0.0708249999123474 -0.023784199083088
ZNF248 0.00215732991378441 -1.86762953088102 LUAD -0.036728701756181 0.0251184299814804
CYR61 0.00228495478401171 1.87146712569405 LUAD 0.0915978304325643 -0.0633090233833957
PMF1 0.00229128078581056 -1.51144291652139 LUAD -0.0399381711553795 0.0318871888351357
ZFPM2 0.00249588100411378 1.85379354705061 LUAD 0.0415456350704454 -0.0257446909641924
PHOX2B 0.00257822437917433 -1.87593497958689 LUAD -0.119413346869785 0.0959561620943533
SNAPC4 0.00259991945436932 -1.65905882198496 LUAD -0.0302548059499829 0.00832341192010536
MXD3 0.0026206035846834 -1.71638191818062 LUAD -3.63981581972164e-05 -0.0312938671502727
PER1 0.00276602713287162 -1.73563872442385 LUAD -0.000526646781688326 0.040193961528491
NR1I2 0.00278316520032885 -1.87999765966137 LUAD -0.0406711879007867 0.0557444252967982
CHCHD3 0.0028049645214215 1.67457781440836 LUAD 0.0101523365207947 -0.0365087769192791
QARS 0.00283233958190768 -1.64325599273273 LUAD -0.0407048827736846 0.0555860402883996
MED7 0.00289910190477766 -1.63187717714496 LUAD -0.0404876674716391 0.0532056776105691
NUP62 0.00299295111777749 -1.62908273566428 LUAD 0.0534282264344339 -0.0757622652823892
RRM2 0.003203502404298 1.48892435657166 LUAD 0.00296751747576897 -0.0527571805466433
ELOA 0.00331482122034088 -1.74062879276427 LUAD -0.0139231772720437 0.0367409205242784
CREBRF 0.0033678472126685 -1.45819433466745 LUAD -0.0152525698452379 0.0464749521504017
